AnoYear,BanderaFlag,ArteGear,EspeciesSpecies,t
1968,USA,PS,ALB,157
1968,USA,PS,BET,4230
1968,USA,PS,BZX,4323
1968,USA,PS,CGX,14
1968,USA,PS,MZZ,38
1968,USA,PS,PBF,5773
1968,USA,PS,SKJ,52736
1968,USA,PS,YFT,80316
1968,USA,RG,ALB,951
1968,USA,RG,PBF,13
1968,USA,RG,SKJ,15
1968,USA,RG,YFT,76
1969,CAN,PS,BET,112
1969,CAN,PS,BZX,434
1969,CAN,PS,SKJ,3034
1969,CAN,PS,YFT,1302
1969,CHL,HAR,SWO,314
1969,CHL,LP,YFT,7
1969,CHL,NK,ALB,49
1969,CHL,NK,BZX,7745
1969,COL,LP,SKJ,372
1969,COL,LP,YFT,107
1969,COL,NK,SKJ,17
1969,COL,NK,YFT,1
1969,ECU,LP,SKJ,2578
1969,ECU,LP,YFT,66
1969,ECU,NK,SKJ,11584
1969,ECU,NK,YFT,1709
1969,ECU,PS,SKJ,1237
1969,ECU,PS,YFT,909
1969,JPN,LL,ALB,1593
1969,JPN,LL,BET,51837
1969,JPN,LL,BLM,562
1969,JPN,LL,BUM,4664
1969,JPN,LL,MLS,9006
1969,JPN,LL,PBF,1
1969,JPN,LL,SKJ,220
1969,JPN,LL,SWO,6327
1969,JPN,LL,YFT,15045
1969,MEX,NK,SKJ,45
1969,MEX,NK,YFT,103
1969,MEX,PS,BZX,24
1969,MEX,PS,PBF,260
1969,MEX,PS,SKJ,845
1969,MEX,PS,YFT,6099
1969,PER,NK,SWO,1200
1969,TWN,LL,ALB,1156
1969,TWN,LL,BET,234
1969,TWN,LL,BIL,4
1969,TWN,LL,BLM,79
1969,TWN,LL,BUM,12
1969,TWN,LL,MLS,23
1969,TWN,LL,PBF,1
1969,TWN,LL,SKJ,7
1969,TWN,LL,SWO,6
1969,TWN,LL,YFT,284
1969,OTH,LP,SKJ,612
1969,OTH,LP,YFT,1211
1969,OTH,PS,BET,10
1969,OTH,PS,BZX,79
1969,OTH,PS,SKJ,3972
1969,OTH,PS,YFT,1181
1969,USA,HAR,SKH,8
1969,USA,HAR,SWO,678
1969,USA,LP,ALB,2936
1969,USA,LP,BZX,54
1969,USA,LP,PBF,9
1969,USA,LP,SKJ,3408
1969,USA,LP,YFT,5804
1969,USA,LTL,ALB,18827
1969,USA,NK,SKJ,5
1969,USA,NK,YFT,27
1969,USA,PS,ALB,8
1969,USA,PS,BET,971
1969,USA,PS,BZX,2359
1969,USA,PS,PBF,6657
1969,USA,PS,SKJ,36932
1969,USA,PS,YFT,104174
1969,USA,RG,ALB,358
1969,USA,RG,PBF,17
1969,USA,RG,SKJ,26
1969,USA,RG,YFT,26
1970,CAN,PS,ALB,47
1970,CAN,PS,BET,373
1970,CAN,PS,BZX,878
1970,CAN,PS,PBF,1
1970,CAN,PS,SKJ,1638
1970,CAN,PS,TUN,10
1970,CAN,PS,YFT,4230
1970,CHL,HAR,SWO,243
1970,CHL,NK,ALB,37
1970,CHL,NK,BZX,4507
1970,ECU,NK,SKJ,7010
1970,ECU,NK,YFT,4826
1970,ECU,PS,BET,16
1970,ECU,PS,MZZ,5
1970,ECU,PS,SKJ,1662
1970,ECU,PS,YFT,2016
1970,JPN,LL,ALB,2412
1970,JPN,LL,BET,32521
1970,JPN,LL,BLM,408
1970,JPN,LL,BUM,4086
1970,JPN,LL,MLS,10949
1970,JPN,LL,PBF,6
1970,JPN,LL,SKJ,143
1970,JPN,LL,SWO,4125
1970,JPN,LL,YFT,12273
1970,MEX,LP,BZX,3
1970,MEX,LP,SKJ,593
1970,MEX,LP,YFT,308
1970,MEX,NK,YFT,0
1970,MEX,PS,BZX,71
1970,MEX,PS,CGX,10
1970,MEX,PS,PBF,92
1970,MEX,PS,SKJ,2670
1970,MEX,PS,YFT,6757
1970,PAN,PS,BET,258
1970,PAN,PS,BZX,690
1970,PAN,PS,SKJ,2719
1970,PAN,PS,YFT,2873
1970,PER,NK,SWO,2396
1970,PER,NK,TUN,16025
1970,PER,PS,BZX,516
1970,PER,PS,SKJ,670
1970,PER,PS,YFT,224
1970,TWN,LL,ALB,4092
1970,TWN,LL,BET,820
1970,TWN,LL,BIL,25
1970,TWN,LL,BLM,243
1970,TWN,LL,BUM,26
1970,TWN,LL,MLS,57
1970,TWN,LL,PBF,27
1970,TWN,LL,SKJ,21
1970,TWN,LL,SWO,26
1970,TWN,LL,YFT,370
1970,OTH,LP,SKJ,363
1970,OTH,LP,YFT,112
1970,OTH,PS,SKJ,172
1970,OTH,PS,YFT,302
1970,USA,HAR,SWO,621
1970,USA,LP,ALB,4407
1970,USA,LP,SKJ,6514
1970,USA,LP,YFT,3840
1970,USA,LTL,ALB,21032
1970,USA,NK,SKJ,21
1970,USA,NK,YFT,4
1970,USA,PS,ALB,22
1970,USA,PS,BET,1764
1970,USA,PS,BZX,2579
1970,USA,PS,MZZ,1
1970,USA,PS,PBF,3873
1970,USA,PS,SKJ,37935
1970,USA,PS,TUN,2
1970,USA,PS,YFT,122983
1970,USA,RG,ALB,822
1970,USA,RG,PBF,37
1970,USA,RG,SKJ,39
1970,USA,RG,YFT,20
1971,CAN,LP,ALB,5
1971,CAN,LP,SKJ,3
1971,CAN,LP,YFT,15
1971,CAN,PS,BET,496
1971,CAN,PS,BZX,54
1971,CAN,PS,DOX,1
1971,CAN,PS,SKJ,5404
1971,CAN,PS,YFT,3111
1971,CHL,HAR,SWO,181
1971,CHL,NK,ALB,168
1971,CHL,NK,BZX,1680
1971,COL,LP,SKJ,464
1971,COL,LP,YFT,155
1971,ECU,LP,BET,75
1971,ECU,LP,SKJ,2920
1971,ECU,LP,YFT,1272
1971,ECU,NK,BET,18
1971,ECU,NK,SKJ,6497
1971,ECU,NK,YFT,2449
1971,ECU,PS,BET,149
1971,ECU,PS,SKJ,2100
1971,ECU,PS,YFT,2875
1971,ESP,PS,BET,150
1971,ESP,PS,SKJ,723
1971,ESP,PS,YFT,695
1971,JPN,LL,ALB,955
1971,JPN,LL,BET,28871
1971,JPN,LL,BLM,286
1971,JPN,LL,BUM,2718
1971,JPN,LL,MLS,10049
1971,JPN,LL,PBF,0
1971,JPN,LL,SKJ,136
1971,JPN,LL,SWO,1939
1971,JPN,LL,YFT,7368
1971,JPN,PS,SKJ,292
1971,JPN,PS,YFT,563
1971,MEX,LP,SKJ,634
1971,MEX,LP,YFT,478
1971,MEX,PS,BZX,2343
1971,MEX,PS,CGX,13
1971,MEX,PS,PBF,555
1971,MEX,PS,SKJ,3248
1971,MEX,PS,YFT,5358
1971,PAN,PS,BET,16
1971,PAN,PS,SKJ,4554
1971,PAN,PS,YFT,1577
1971,PER,NK,DOX,26
1971,PER,NK,SKH,102
1971,PER,NK,SWO,185
1971,PER,NK,TUN,12224
1971,PER,PS,BET,1
1971,PER,PS,BZX,4
1971,PER,PS,SKJ,188
1971,PER,PS,YFT,954
1971,TWN,LL,ALB,6540
1971,TWN,LL,BET,933
1971,TWN,LL,BIL,7
1971,TWN,LL,BLM,254
1971,TWN,LL,BUM,36
1971,TWN,LL,MLS,157
1971,TWN,LL,PBF,24
1971,TWN,LL,SKJ,51
1971,TWN,LL,SWO,18
1971,TWN,LL,YFT,645
1971,OTH,PS,BET,75
1971,OTH,PS,BZX,675
1971,OTH,PS,DOX,4
1971,OTH,PS,MZZ,31
1971,OTH,PS,SKJ,981
1971,OTH,PS,YFT,1797
1971,USA,HAR,SWO,102
1971,USA,LP,ALB,2409
1971,USA,LP,BZX,128
1971,USA,LP,SKJ,7658
1971,USA,LP,YFT,3380
1971,USA,LTL,ALB,20526
1971,USA,NK,SKJ,18
1971,USA,NK,YFT,2
1971,USA,PS,ALB,76
1971,USA,PS,BET,3472
1971,USA,PS,BKJ,6
1971,USA,PS,BZX,6394
1971,USA,PS,PBF,7804
1971,USA,PS,SKJ,77012
1971,USA,PS,TUN,11
1971,USA,PS,YFT,87933
1971,USA,RG,ALB,1175
1971,USA,RG,PBF,6
1971,USA,RG,YFT,31
1972,CAN,PS,BET,611
1972,CAN,PS,SKJ,1007
1972,CAN,PS,YFT,6382
1972,CHL,HAR,SWO,141
1972,CHL,NK,ALB,49
1972,CHL,NK,BZX,4552
1972,CRI,PS,ALB,8
1972,CRI,PS,BKJ,68
1972,CRI,PS,BZX,40
1972,CRI,PS,SKJ,174
1972,CRI,PS,YFT,1561
1972,ECU,LP,SKJ,1939
1972,ECU,LP,YFT,992
1972,ECU,NK,SKJ,893
1972,ECU,NK,YFT,968
1972,ECU,PS,BET,221
1972,ECU,PS,SKJ,1785
1972,ECU,PS,YFT,1149
1972,ESP,PS,BET,3
1972,ESP,PS,SKJ,947
1972,ESP,PS,YFT,3449
1972,JPN,LL,ALB,851
1972,JPN,LL,BET,35113
1972,JPN,LL,BLM,361
1972,JPN,LL,BUM,2381
1972,JPN,LL,MLS,6981
1972,JPN,LL,PBF,1
1972,JPN,LL,SKJ,236
1972,JPN,LL,SWO,2266
1972,JPN,LL,YFT,16013
1972,JPN,PS,BET,158
1972,JPN,PS,SKJ,168
1972,JPN,PS,YFT,1298
1972,MEX,LP,BZX,13
1972,MEX,LP,CGX,1
1972,MEX,LP,SKJ,160
1972,MEX,LP,YFT,221
1972,MEX,PS,ALB,45
1972,MEX,PS,BKJ,61
1972,MEX,PS,BZX,390
1972,MEX,PS,CGX,40
1972,MEX,PS,PBF,1646
1972,MEX,PS,SKJ,2078
1972,MEX,PS,YFT,8206
1972,PAN,PS,BET,2
1972,PAN,PS,SKJ,990
1972,PAN,PS,YFT,2800
1972,PER,NK,SWO,550
1972,PER,NK,TUN,4433
1972,PER,PS,BET,32
1972,PER,PS,BZX,2142
1972,PER,PS,MZZ,1
1972,PER,PS,SKJ,227
1972,PER,PS,TUN,59
1972,PER,PS,YFT,426
1972,TWN,LL,ALB,4970
1972,TWN,LL,BET,1015
1972,TWN,LL,BIL,2
1972,TWN,LL,BLM,326
1972,TWN,LL,BUM,30
1972,TWN,LL,MLS,116
1972,TWN,LL,PBF,32
1972,TWN,LL,SKJ,6
1972,TWN,LL,SWO,38
1972,TWN,LL,YFT,846
1972,OTH,LP,SKJ,1
1972,OTH,LP,YFT,14
1972,OTH,PS,BZX,145
1972,OTH,PS,SKH,29
1972,OTH,PS,SKJ,1212
1972,OTH,PS,TUN,79
1972,OTH,PS,YFT,703
1972,USA,HAR,SWO,175
1972,USA,LP,ALB,4380
1972,USA,LP,BET,126
1972,USA,LP,BKJ,2
1972,USA,LP,BZX,279
1972,USA,LP,CGX,8
1972,USA,LP,PBF,3
1972,USA,LP,SKJ,4456
1972,USA,LP,YFT,4833
1972,USA,LTL,ALB,23600
1972,USA,NK,PBF,42
1972,USA,NK,SKJ,6
1972,USA,NK,YFT,79
1972,USA,PS,ALB,400
1972,USA,PS,BET,2944
1972,USA,PS,BKJ,470
1972,USA,PS,BZX,5863
1972,USA,PS,DOX,8
1972,USA,PS,MZZ,27
1972,USA,PS,PBF,11656
1972,USA,PS,SKH,65
1972,USA,PS,SKJ,21216
1972,USA,PS,TUN,50
1972,USA,PS,YFT,138323
1972,USA,RG,ALB,637
1972,USA,RG,PBF,17
1972,USA,RG,SKJ,3
1972,USA,RG,YFT,13
1973,CAN,PS,BET,100
1973,CAN,PS,SKJ,3185
1973,CAN,PS,YFT,6581
1973,CHL,HAR,SWO,410
1973,CHL,NK,ALB,92
1973,CHL,NK,BZX,4397
1973,COL,LP,SKJ,292
1973,COL,LP,YFT,136
1973,CRI,PS,BKJ,87
1973,CRI,PS,SKJ,208
1973,CRI,PS,YFT,1371
1973,ECU,LP,SKJ,2264
1973,ECU,LP,YFT,959
1973,ECU,NK,SKJ,429
1973,ECU,NK,YFT,570
1973,ECU,PS,BET,24
1973,ECU,PS,BKJ,586
1973,ECU,PS,BZX,2
1973,ECU,PS,DOX,21
1973,ECU,PS,MZZ,47
1973,ECU,PS,SKH,33
1973,ECU,PS,SKJ,1607
1973,ECU,PS,YFT,3206
1973,ESP,PS,BKJ,22
1973,ESP,PS,SKJ,1245
1973,ESP,PS,YFT,5916
1973,NLD,PS,BET,118
1973,NLD,PS,SKJ,292
1973,NLD,PS,YFT,2708
1973,JPN,LL,ALB,1396
1973,JPN,LL,BET,49731
1973,JPN,LL,BLM,595
1973,JPN,LL,BUM,3500
1973,JPN,LL,MLS,5116
1973,JPN,LL,PBF,4
1973,JPN,LL,SKJ,189
1973,JPN,LL,SWO,3779
1973,JPN,LL,YFT,11413
1973,MEX,LP,BZX,4
1973,MEX,LP,SKJ,361
1973,MEX,LP,YFT,202
1973,MEX,PS,BET,12
1973,MEX,PS,BZX,639
1973,MEX,PS,CGX,18
1973,MEX,PS,PBF,1084
1973,MEX,PS,SKJ,1798
1973,MEX,PS,YFT,13660
1973,PAN,PS,BET,23
1973,PAN,PS,BKJ,31
1973,PAN,PS,SKJ,2651
1973,PAN,PS,YFT,4951
1973,PER,NK,SKH,135
1973,PER,NK,SWO,1941
1973,PER,NK,TUN,10934
1973,PER,PS,BZX,580
1973,PER,PS,MZZ,53
1973,PER,PS,SKJ,2017
1973,PER,PS,YFT,1604
1973,TWN,LL,ALB,3158
1973,TWN,LL,BET,1046
1973,TWN,LL,BIL,3
1973,TWN,LL,BLM,310
1973,TWN,LL,BUM,53
1973,TWN,LL,MLS,97
1973,TWN,LL,PBF,18
1973,TWN,LL,SKJ,18
1973,TWN,LL,SWO,30
1973,TWN,LL,YFT,284
1973,OTH,PS,BET,32
1973,OTH,PS,SKJ,1302
1973,OTH,PS,YFT,2752
1973,USA,HAR,SKH,1
1973,USA,HAR,SWO,404
1973,USA,LP,ALB,2316
1973,USA,LP,BET,236
1973,USA,LP,BKJ,12
1973,USA,LP,BZX,84
1973,USA,LP,PBF,1
1973,USA,LP,SKJ,6218
1973,USA,LP,YFT,2636
1973,USA,LTL,ALB,15653
1973,USA,NK,PBF,20
1973,USA,NK,SKJ,1
1973,USA,NK,YFT,83
1973,USA,PS,BET,3033
1973,USA,PS,BKJ,936
1973,USA,PS,BZX,6555
1973,USA,PS,CGX,10
1973,USA,PS,DOX,18
1973,USA,PS,MZZ,61
1973,USA,PS,PBF,9640
1973,USA,PS,SKH,85
1973,USA,PS,SKJ,24942
1973,USA,PS,TUN,9
1973,USA,PS,YFT,151451
1973,USA,RG,ALB,84
1973,USA,RG,PBF,53
1973,USA,RG,SKJ,1
1973,USA,RG,YFT,8
1974,CAN,PS,BET,215
1974,CAN,PS,BKJ,112
1974,CAN,PS,SKJ,4023
1974,CAN,PS,YFT,7757
1974,CHL,HAR,SWO,218
1974,CHL,NK,ALB,169
1974,CHL,NK,BZX,998
1974,COL,LP,SKJ,170
1974,COL,LP,YFT,150
1974,ECU,LP,BKJ,9
1974,ECU,LP,DOX,1
1974,ECU,LP,SKJ,3813
1974,ECU,LP,YFT,3075
1974,ECU,NK,SKJ,408
1974,ECU,NK,YFT,1121
1974,ECU,PS,BET,142
1974,ECU,PS,BKJ,984
1974,ECU,PS,BZX,7
1974,ECU,PS,DOX,18
1974,ECU,PS,MZZ,90
1974,ECU,PS,SKH,122
1974,ECU,PS,SKJ,3752
1974,ECU,PS,TUN,2
1974,ECU,PS,YFT,5203
1974,ESP,PS,SKJ,4020
1974,ESP,PS,TUN,4
1974,ESP,PS,YFT,6231
1974,JPN,LL,ALB,571
1974,JPN,LL,BET,36013
1974,JPN,LL,BLM,381
1974,JPN,LL,BUM,2721
1974,JPN,LL,MLS,5229
1974,JPN,LL,PBF,0
1974,JPN,LL,SKJ,84
1974,JPN,LL,SWO,2143
1974,JPN,LL,YFT,6914
1974,MEX,LP,BZX,6
1974,MEX,LP,CGX,1
1974,MEX,LP,SKJ,165
1974,MEX,LP,YFT,336
1974,MEX,PS,BET,1
1974,MEX,PS,BKJ,45
1974,MEX,PS,BZX,607
1974,MEX,PS,CGX,164
1974,MEX,PS,PBF,344
1974,MEX,PS,SKJ,4156
1974,MEX,PS,YFT,15236
1974,PAN,PS,BET,25
1974,PAN,PS,BKJ,94
1974,PAN,PS,SKJ,4523
1974,PAN,PS,TUN,6
1974,PAN,PS,YFT,7401
1974,PER,NK,DOX,163
1974,PER,NK,SKH,113
1974,PER,NK,SWO,470
1974,PER,NK,TUN,6982
1974,PER,PS,BET,6
1974,PER,PS,BKJ,24
1974,PER,PS,BZX,437
1974,PER,PS,MZZ,133
1974,PER,PS,SKH,6
1974,PER,PS,SKJ,1224
1974,PER,PS,TUN,239
1974,PER,PS,YFT,1852
1974,TWN,LL,ALB,3885
1974,TWN,LL,BET,948
1974,TWN,LL,BIL,5
1974,TWN,LL,BLM,139
1974,TWN,LL,BUM,30
1974,TWN,LL,MLS,124
1974,TWN,LL,PBF,57
1974,TWN,LL,SKJ,11
1974,TWN,LL,SWO,34
1974,TWN,LL,YFT,276
1974,OTH,PS,BET,91
1974,OTH,PS,BKJ,287
1974,OTH,PS,BZX,34
1974,OTH,PS,DOX,5
1974,OTH,PS,SKH,66
1974,OTH,PS,SKJ,5393
1974,OTH,PS,TUN,9
1974,OTH,PS,YFT,6477
1974,USA,HAR,SKH,3
1974,USA,HAR,SWO,427
1974,USA,LP,ALB,4783
1974,USA,LP,BKJ,13
1974,USA,LP,BZX,77
1974,USA,LP,DOX,1
1974,USA,LP,SKJ,3481
1974,USA,LP,YFT,4627
1974,USA,LTL,ALB,20178
1974,USA,NK,PBF,30
1974,USA,NK,SKJ,1
1974,USA,NK,YFT,92
1974,USA,PS,BET,1074
1974,USA,PS,BKJ,2173
1974,USA,PS,BZX,3268
1974,USA,PS,CGX,5
1974,USA,PS,MZZ,26
1974,USA,PS,PBF,5243
1974,USA,PS,SKH,38
1974,USA,PS,SKJ,52327
1974,USA,PS,TUN,47
1974,USA,PS,YFT,141469
1974,USA,RG,ALB,94
1974,USA,RG,PBF,61
1974,USA,RG,SKJ,6
1974,USA,RG,YFT,17
1975,BMU,PS,BET,123
1975,BMU,PS,BKJ,46
1975,BMU,PS,SKJ,2278
1975,BMU,PS,YFT,1596
1975,CAN,PS,BET,34
1975,CAN,PS,BKJ,10
1975,CAN,PS,SKJ,4700
1975,CAN,PS,YFT,3482
1975,CHL,HAR,SWO,137
1975,CHL,NK,ALB,205
1975,CHL,NK,BZX,145
1975,ECU,LP,BET,36
1975,ECU,LP,DOX,1
1975,ECU,LP,SKJ,6577
1975,ECU,LP,YFT,2411
1975,ECU,NK,SKJ,430
1975,ECU,NK,YFT,401
1975,ECU,PS,BET,590
1975,ECU,PS,BKJ,50
1975,ECU,PS,DOX,45
1975,ECU,PS,MZZ,7
1975,ECU,PS,SKH,18
1975,ECU,PS,SKJ,10164
1975,ECU,PS,YFT,7480
1975,ESP,PS,BET,157
1975,ESP,PS,SKJ,6690
1975,ESP,PS,YFT,5250
1975,NLD,PS,SKJ,1833
1975,NLD,PS,YFT,1791
1975,JPN,LL,ALB,455
1975,JPN,LL,BET,40726
1975,JPN,LL,BLM,295
1975,JPN,LL,BUM,2162
1975,JPN,LL,MLS,5361
1975,JPN,LL,PBF,0
1975,JPN,LL,SKJ,86
1975,JPN,LL,SWO,2303
1975,JPN,LL,YFT,10299
1975,KOR,LL,ALB,24
1975,KOR,LL,BET,606
1975,KOR,LL,BUM,21
1975,KOR,LL,MLS,10
1975,KOR,LL,PBF,1
1975,KOR,LL,SFA,554
1975,KOR,LL,SKJ,5
1975,KOR,LL,SWO,9
1975,KOR,LL,YFT,150
1975,MEX,LP,BZX,2
1975,MEX,LP,SKJ,395
1975,MEX,LP,YFT,284
1975,MEX,PS,BET,23
1975,MEX,PS,BKJ,23
1975,MEX,PS,BZX,3106
1975,MEX,PS,CGX,99
1975,MEX,PS,PBF,2145
1975,MEX,PS,SKJ,5977
1975,MEX,PS,YFT,15196
1975,PAN,PS,BET,194
1975,PAN,PS,SKJ,14362
1975,PAN,PS,YFT,13016
1975,PER,NK,DOX,382
1975,PER,NK,SKH,137
1975,PER,NK,SWO,158
1975,PER,NK,TUN,7670
1975,PER,PS,BKJ,11
1975,PER,PS,BZX,23
1975,PER,PS,DOX,9
1975,PER,PS,MZZ,71
1975,PER,PS,SKH,5
1975,PER,PS,SKJ,3343
1975,PER,PS,YFT,2719
1975,TWN,LL,ALB,890
1975,TWN,LL,BET,401
1975,TWN,LL,BLM,93
1975,TWN,LL,BUM,17
1975,TWN,LL,MLS,19
1975,TWN,LL,PBF,14
1975,TWN,LL,SKJ,3
1975,TWN,LL,SWO,9
1975,TWN,LL,YFT,191
1975,OTH,LP,BKJ,73
1975,OTH,LP,DOX,4
1975,OTH,LP,MZZ,3
1975,OTH,LP,SKH,4
1975,OTH,LP,SKJ,47
1975,OTH,LP,YFT,275
1975,OTH,PS,BKJ,16
1975,OTH,PS,SKJ,3685
1975,OTH,PS,YFT,3758
1975,USA,HAR,SWO,569
1975,USA,LP,ALB,3332
1975,USA,LP,BKJ,1
1975,USA,LP,BZX,9
1975,USA,LP,DOX,10
1975,USA,LP,PBF,83
1975,USA,LP,SKJ,6829
1975,USA,LP,YFT,2659
1975,USA,LTL,ALB,18861
1975,USA,NK,PBF,1
1975,USA,NK,SKJ,1
1975,USA,NK,YFT,150
1975,USA,PS,BET,5453
1975,USA,PS,BKJ,281
1975,USA,PS,BZX,13699
1975,USA,PS,PBF,7353
1975,USA,PS,SKJ,67326
1975,USA,PS,YFT,128740
1975,USA,RG,ALB,640
1975,USA,RG,PBF,38
1975,USA,RG,SKJ,1
1975,USA,RG,YFT,16
1976,BMU,PS,BET,675
1976,BMU,PS,BKJ,350
1976,BMU,PS,SKJ,3065
1976,BMU,PS,TUN,2
1976,BMU,PS,YFT,2635
1976,CAN,PS,ALB,13
1976,CAN,PS,BET,223
1976,CAN,PS,BKJ,6
1976,CAN,PS,SKJ,4074
1976,CAN,PS,YFT,3551
1976,CHL,HAR,SWO,13
1976,CHL,NK,ALB,353
1976,CHL,NK,BZX,286
1976,COL,NK,SKJ,170
1976,COL,NK,YFT,66
1976,ECU,LP,BET,16
1976,ECU,LP,BKJ,3
1976,ECU,LP,DOX,3
1976,ECU,LP,SKH,2
1976,ECU,LP,SKJ,1459
1976,ECU,LP,YFT,736
1976,ECU,NK,SKJ,363
1976,ECU,NK,YFT,120
1976,ECU,PS,BET,651
1976,ECU,PS,BKJ,107
1976,ECU,PS,BZX,4
1976,ECU,PS,CGX,27
1976,ECU,PS,DOX,88
1976,ECU,PS,MZZ,37
1976,ECU,PS,SKH,127
1976,ECU,PS,SKJ,4463
1976,ECU,PS,TUN,39
1976,ECU,PS,YFT,3928
1976,ESP,PS,BET,678
1976,ESP,PS,SKJ,5235
1976,ESP,PS,YFT,6338
1976,JPN,LL,ALB,912
1976,JPN,LL,BET,52827
1976,JPN,LL,BLM,230
1976,JPN,LL,BUM,3175
1976,JPN,LL,MLS,6410
1976,JPN,LL,PBF,13
1976,JPN,LL,SKJ,107
1976,JPN,LL,SWO,3424
1976,JPN,LL,YFT,15036
1976,KOR,LL,ALB,423
1976,KOR,LL,BET,1195
1976,KOR,LL,BUM,62
1976,KOR,LL,MLS,14
1976,KOR,LL,SFA,494
1976,KOR,LL,SKJ,5
1976,KOR,LL,SWO,29
1976,KOR,LL,YFT,420
1976,MEX,LP,ALB,5
1976,MEX,LP,SKJ,216
1976,MEX,LP,YFT,163
1976,MEX,PS,ALB,55
1976,MEX,PS,BET,22
1976,MEX,PS,BKJ,188
1976,MEX,PS,BZX,1001
1976,MEX,PS,CGX,32
1976,MEX,PS,PBF,1968
1976,MEX,PS,SKJ,6228
1976,MEX,PS,YFT,13280
1976,PAN,PS,BET,1743
1976,PAN,PS,BKJ,16
1976,PAN,PS,SKJ,5188
1976,PAN,PS,YFT,12670
1976,PER,NK,DOX,963
1976,PER,NK,SKH,141
1976,PER,NK,SWO,295
1976,PER,NK,TUN,4981
1976,PER,PS,BET,7
1976,PER,PS,BKJ,115
1976,PER,PS,DOX,36
1976,PER,PS,MZZ,7
1976,PER,PS,SKH,180
1976,PER,PS,SKJ,2999
1976,PER,PS,YFT,2051
1976,SEN,PS,BET,183
1976,SEN,PS,SKJ,1791
1976,SEN,PS,YFT,3452
1976,TWN,LL,ALB,1171
1976,TWN,LL,BET,268
1976,TWN,LL,BIL,0
1976,TWN,LL,BLM,23
1976,TWN,LL,BUM,3
1976,TWN,LL,MLS,8
1976,TWN,LL,SKJ,19
1976,TWN,LL,SWO,36
1976,TWN,LL,YFT,176
1976,OTH,LP,BKJ,26
1976,OTH,LP,DOX,6
1976,OTH,LP,MZZ,3
1976,OTH,LP,SKH,8
1976,OTH,LP,SKJ,324
1976,OTH,LP,YFT,100
1976,OTH,PS,BET,255
1976,OTH,PS,BKJ,110
1976,OTH,PS,SKJ,5430
1976,OTH,PS,YFT,7323
1976,USA,HAR,SWO,55
1976,USA,LP,ALB,3451
1976,USA,LP,BET,59
1976,USA,LP,BZX,44
1976,USA,LP,PBF,22
1976,USA,LP,SKJ,9257
1976,USA,LP,YFT,2281
1976,USA,LTL,ALB,15905
1976,USA,NK,ALB,4
1976,USA,NK,BET,7
1976,USA,NK,BZX,13
1976,USA,NK,PBF,3
1976,USA,NK,SKJ,29
1976,USA,NK,YFT,138
1976,USA,PS,ALB,204
1976,USA,PS,BET,12775
1976,USA,PS,BKJ,606
1976,USA,PS,BZX,3307
1976,USA,PS,CGX,424
1976,USA,PS,MZZ,248
1976,USA,PS,PBF,8652
1976,USA,PS,SKJ,86484
1976,USA,PS,TUN,56
1976,USA,PS,YFT,159880
1976,USA,RG,ALB,713
1976,USA,RG,PBF,26
1976,USA,RG,SKJ,12
1976,USA,RG,YFT,34
1977,BMU,PS,BET,399
1977,BMU,PS,BKJ,270
1977,BMU,PS,SKJ,3055
1977,BMU,PS,TUN,6
1977,BMU,PS,YFT,3399
1977,CAN,PS,BKJ,3
1977,CAN,PS,SKJ,1915
1977,CAN,PS,YFT,4296
1977,CHL,HAR,SWO,32
1977,CHL,NK,ALB,960
1977,CHL,NK,BZX,2875
1977,COL,NK,SKJ,94
1977,COL,NK,YFT,10
1977,ECU,LP,BET,2
1977,ECU,LP,SKJ,1629
1977,ECU,LP,YFT,182
1977,ECU,NK,BKJ,1
1977,ECU,NK,SKJ,1629
1977,ECU,NK,YFT,193
1977,ECU,PS,BET,769
1977,ECU,PS,BKJ,63
1977,ECU,PS,BZX,19
1977,ECU,PS,DOX,117
1977,ECU,PS,MZZ,396
1977,ECU,PS,SKH,71
1977,ECU,PS,SKJ,6737
1977,ECU,PS,TUN,5
1977,ECU,PS,YFT,5530
1977,ESP,PS,BET,768
1977,ESP,PS,BKJ,46
1977,ESP,PS,DOX,14
1977,ESP,PS,MZZ,10
1977,ESP,PS,SKJ,3447
1977,ESP,PS,YFT,5118
1977,JPN,LL,ALB,2387
1977,JPN,LL,BET,70024
1977,JPN,LL,BLM,361
1977,JPN,LL,BUM,2909
1977,JPN,LL,MLS,3020
1977,JPN,LL,PBF,1
1977,JPN,LL,SKJ,91
1977,JPN,LL,SWO,4234
1977,JPN,LL,YFT,11222
1977,KOR,LL,ALB,1317
1977,KOR,LL,BET,3467
1977,KOR,LL,BUM,77
1977,KOR,LL,MLS,19
1977,KOR,LL,SFA,753
1977,KOR,LL,SKJ,9
1977,KOR,LL,SWO,33
1977,KOR,LL,YFT,835
1977,MEX,PS,ALB,3
1977,MEX,PS,BET,21
1977,MEX,PS,BKJ,74
1977,MEX,PS,BZX,2065
1977,MEX,PS,CGX,587
1977,MEX,PS,PBF,2186
1977,MEX,PS,SKJ,3527
1977,MEX,PS,YFT,17412
1977,PAN,PS,BET,756
1977,PAN,PS,BKJ,48
1977,PAN,PS,SKJ,6038
1977,PAN,PS,TUN,1
1977,PAN,PS,YFT,12888
1977,PER,NK,DOX,827
1977,PER,NK,SKH,29
1977,PER,NK,SWO,420
